clave,clave_alterna,precio,max_usable,interior ,exterior,proveedor,material ,tipo
TFPW-95-145-150,TFPW-95-145-151,2139.48,150,95,145,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-150-150,TFPW-95-150-151,2400.05,150,95,150,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-160-150,TFPW-95-160-151,2931.77,150,95,160,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-170-150,TFPW-95-170-151,3495.74,150,95,170,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-185-150,TFPW-95-185-151,4414.03,150,95,185,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-110-145-150,TFPW-110-145-151,1617.34,150,110,145,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-110-160-150,TFPW-110-160-151,2410.63,150,110,160,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-110-190-150,TFPW-110-190-151,4215.46,150,110,190,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-125-160-150,TFPW-125-160-151,1815.91,150,125,160,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-125-170-150,TFPW-125-170-151,2378.88,150,125,170,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-130-160-150,TFPW-130-160-151,1596.67,150,130,160,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-135-170-150,TFPW-135-170-151,1940.9,150,135,170,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-140-175-150,TFPW-140-175-151,2003.4,150,140,175,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-150-185-150,TFPW-150-185-151,2128.39,150,150,185,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-160-185-150,TFPW-160-185-151,1596.67,150,160,185,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-160-190-150,TFPW-160-190-151,1920.24,150,160,190,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-160-200-150,TFPW-160-200-151,2598.12,150,160,200,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-170-190-150,TFPW-170-190-151,1366.85,150,170,190,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-170-200-150,TFPW-170-200-151,2035.15,150,170,200,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-200-230-150,TFPW-200-230-151,2358.72,150,200,230,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-200-240-150,TFPW-200-240-151,3172.18,150,200,240,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-200-280-150,TFPW-200-280-151,6751.58,150,200,280,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-240-280-150,TFPW-240-280-151,3746.23,150,240,280,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-240-300-150,TFPW-240-300-151,5739.05,150,240,300,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-25-45-150,TFPW-25-45-151,271.15,150,25,45,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-270-350-150,TFPW-270-350-151,8713.15,150,270,350,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-30-60-150,TFPW-30-60-151,500.98,150,30,60,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-35-85-150,TFPW-35-85-151,1074.53,150,35,85,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-40-60-150,TFPW-40-60-151,386.57,150,40,60,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-40-85-150,TFPW-40-85-151,1012.54,150,40,85,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-40-95-150,TFPW-40-95-151,1325.02,150,40,95,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-45-60-150,TFPW-45-60-151,313.49,150,45,60,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-45-90-150,TFPW-45-90-151,1095.7,150,45,90,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-50-70-150,TFPW-50-70-151,459.65,150,50,70,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-55-100-150,TFPW-55-100-151,1251.94,150,55,100,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-55-110-150,TFPW-55-110-151,1617.34,150,55,110,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-55-95-150,TFPW-55-95-151,1085.62,150,55,95,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-60-110-150,TFPW-60-110-151,1523.59,150,60,110,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-60-80-150,TFPW-60-80-151,532.73,150,60,80,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-65-85-150,TFPW-65-85-151,574.06,150,65,85,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-65-95-150,TFPW-65-95-151,886.54,150,65,95,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-70-105-150,TFPW-70-105-151,1116.86,150,70,105,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-70-125-150,TFPW-70-125-151,1909.15,150,70,125,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-70-85-150,TFPW-70-85-151,459.65,150,70,85,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-75-100-150,TFPW-75-100-151,813.46,150,75,100,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-75-130-150,TFPW-75-130-151,2003.4,150,75,130,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-75-145-150,TFPW-75-145-151,2723.62,150,75,145,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-75-95-150,TFPW-75-95-151,647.14,150,75,95,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-80-120-150,TFPW-80-120-151,1439.93,150,80,120,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-80-150-150,TFPW-80-150-151,2838.53,150,80,150,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-80-170-150,TFPW-80-170-151,3944.3,150,80,170,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-90-125-150,TFPW-90-125-151,1366.85,150,90,125,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-90-145-150,TFPW-90-145-151,2295.72,150,90,145,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-120-150,TFPW-95-120-151,1001.45,150,95,120,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-125-150,TFPW-95-125-151,1210.1,150,95,125,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-130-150,TFPW-95-130-151,1429.34,150,95,130,YANKO,PTFE VIRGEN YANKO,PTFE
TFPW-95-140-150,TFPW-95-140-151,1899.07,150,95,140,YANKO,PTFE VIRGEN YANKO,PTFE
V85BR-0-45-120,V85BR-0-45-121,1410.7,110,0,45,YANKO,VITON YANKO,Rubber
V85BR-0-55-120,V85BR-0-55-121,2082.02,110,0,55,YANKO,VITON YANKO,Rubber
V85BR-0-65-120,V85BR-0-65-121,2728.4,110,0,65,YANKO,VITON YANKO,Rubber
V85BR-0-75-120,V85BR-0-75-121,3572.1,110,0,75,YANKO,VITON YANKO,Rubber
V85BR-0-20-120,V85BR-0-20-121,303.91,110,0,20,YANKO,VITON YANKO,Rubber
V85BR-0-25-120,V85BR-0-25-121,445.28,110,0,25,YANKO,VITON YANKO,Rubber
V85BR-0-30-120,V85BR-0-30-121,659.99,110,0,30,YANKO,VITON YANKO,Rubber
V85BR-10-30-120,V85BR-10-30-121,550.37,110,10,30,YANKO,VITON YANKO,Rubber
V85BR-10-35-120,V85BR-10-35-121,808.16,110,10,35,YANKO,VITON YANKO,Rubber
V85BR-10-45-120,V85BR-10-45-121,1344.92,110,10,45,YANKO,VITON YANKO,Rubber
V85BR-12-60-120,V85BR-12-60-121,2184.08,110,12,60,YANKO,VITON YANKO,Rubber
V85BR-12-38-120,V85BR-12-38-121,936.68,110,12,38,YANKO,VITON YANKO,Rubber
V85BR-15-35-120,V85BR-15-35-121,725.76,110,15,35,YANKO,VITON YANKO,Rubber
V85BR-20-40-120,V85BR-20-40-121,835.38,110,20,40,YANKO,VITON YANKO,Rubber
V85BR-20-45-120,V85BR-20-45-121,1147.61,110,20,45,YANKO,VITON YANKO,Rubber
V85BR-20-55-120,V85BR-20-55-121,1818.94,110,20,55,YANKO,VITON YANKO,Rubber
V85BR-22-49-120,V85BR-22-49-121,1358.53,110,22,49,YANKO,VITON YANKO,Rubber
V85BR-25-60-120,V85BR-25-60-121,2095.63,110,25,60,YANKO,VITON YANKO,Rubber
V85BR-25-52-120,V85BR-25-52-121,1457.57,110,25,52,YANKO,VITON YANKO,Rubber
V85BR-30-60-120,V85BR-30-60-121,1865.05,110,30,60,YANKO,VITON YANKO,Rubber
V85BR-30-70-120,V85BR-30-70-121,2766.2,110,30,70,YANKO,VITON YANKO,Rubber
V85BR-33-69-120,V85BR-33-69-121,2503.87,110,33,69,YANKO,VITON YANKO,Rubber
V85BR-34-52-120,V85BR-34-52-121,1043.28,110,34,52,YANKO,VITON YANKO,Rubber
V85BR-35-65-120,V85BR-35-65-121,2075.98,110,35,65,YANKO,VITON YANKO,Rubber
V85BR-35-70-120,V85BR-35-70-121,2503.87,110,35,70,YANKO,VITON YANKO,Rubber
V85BR-38-60-120,V85BR-38-60-121,1536.95,110,38,60,YANKO,VITON YANKO,Rubber
V85BR-40-105-120,V85BR-40-105-121,6365.52,110,40,105,YANKO,VITON YANKO,Rubber
V85BR-40-80-120,V85BR-40-80-121,3305.99,110,40,80,YANKO,VITON YANKO,Rubber
V85BR-42-68-120,V85BR-42-68-121,2010.2,110,42,68,YANKO,VITON YANKO,Rubber
V85BR-45-75-120,V85BR-45-75-121,2470.61,110,45,75,YANKO,VITON YANKO,Rubber
V85BR-45-80-120,V85BR-45-80-121,2977.13,110,45,80,YANKO,VITON YANKO,Rubber
V85BR-48-70-120,V85BR-48-70-121,1813.64,110,48,70,YANKO,VITON YANKO,Rubber
V85BR-50-80-120,V85BR-50-80-121,2681.53,110,50,80,YANKO,VITON YANKO,Rubber
V85BR-50-90-120,V85BR-50-90-121,3793.61,110,50,90,YANKO,VITON YANKO,Rubber
V85BR-55-120-120,V85BR-55-120-121,7190.32,110,55,120,YANKO,VITON YANKO,Rubber
V85BR-55-85-120,V85BR-55-85-121,2859.95,110,55,85,YANKO,VITON YANKO,Rubber
V85BR-55-95-120,V85BR-55-95-121,3807.22,110,55,95,YANKO,VITON YANKO,Rubber
V85BR-58-80-120,V85BR-58-80-121,2122.85,110,58,80,YANKO,VITON YANKO,Rubber
V85BR-60-100-120,V85BR-60-100-121,4412.77,110,60,100,YANKO,VITON YANKO,Rubber
V85BR-60-95-120,V85BR-60-95-121,3708.94,110,60,95,YANKO,VITON YANKO,Rubber
V85BR-65-115-120,V85BR-65-115-121,6124.36,110,65,115,YANKO,VITON YANKO,Rubber
V85BR-65-90-120,V85BR-65-90-121,2676.24,110,65,90,YANKO,VITON YANKO,Rubber
V85BR-65-95-120,V85BR-65-95-121,3084.48,110,65,95,YANKO,VITON YANKO,Rubber
V85BR-65-105-120,V85BR-65-105-121,4467.2,110,65,105,YANKO,VITON YANKO,Rubber
V85BR-70-100-120,V85BR-70-100-121,3492.72,110,70,100,YANKO,VITON YANKO,Rubber
V85BR-70-105-120,V85BR-70-105-121,4163.29,110,70,105,YANKO,VITON YANKO,Rubber
V85BR-70-120-120,V85BR-70-120-121,6505.38,110,70,120,YANKO,VITON YANKO,Rubber
V85BR-70-90-120,V85BR-70-90-121,2106.22,110,70,90,YANKO,VITON YANKO,Rubber
V85BR-75-105-120,V85BR-75-105-121,3594.02,110,75,105,YANKO,VITON YANKO,Rubber
V85BR-75-95-120,V85BR-75-95-121,2271.02,110,75,95,YANKO,VITON YANKO,Rubber
V85BR-75-110-120,V85BR-75-110-121,4421.09,110,75,110,YANKO,VITON YANKO,Rubber
V85BR-75-125-120,V85BR-75-125-121,6716.3,110,75,125,YANKO,VITON YANKO,Rubber
V85BR-76-120-120,V85BR-76-120-121,5894.53,110,76,120,YANKO,VITON YANKO,Rubber
V85BR-80-100-120,V85BR-80-100-121,2553.01,110,80,100,YANKO,VITON YANKO,Rubber
V85BR-80-110-120,V85BR-80-110-121,3681.72,110,80,110,YANKO,VITON YANKO,Rubber
V85BR-80-115-120,V85BR-80-115-121,4371.95,110,80,115,YANKO,VITON YANKO,Rubber
V85BR-80-105-120,V85BR-80-105-121,2991.49,110,80,105,YANKO,VITON YANKO,Rubber
V85BR-85-110-120,V85BR-85-110-121,3169.15,110,85,110,YANKO,VITON YANKO,Rubber
V85BR-85-105-120,V85BR-85-105-121,2509.16,110,85,105,YANKO,VITON YANKO,Rubber
V85BR-85-115-120,V85BR-85-115-121,4174.63,110,85,115,YANKO,VITON YANKO,Rubber
V85BR-85-120-120,V85BR-85-120-121,4908.71,110,85,120,YANKO,VITON YANKO,Rubber
V85BR-85-135-120,V85BR-85-135-121,7401.24,110,85,135,YANKO,VITON YANKO,Rubber
V85BR-90-110-120,V85BR-90-110-121,2656.58,110,90,110,YANKO,VITON YANKO,Rubber
V85BR-90-127-120,V85BR-90-127-121,5415.23,110,90,127,YANKO,VITON YANKO,Rubber
V85BR-90-135-120,V85BR-90-135-121,6842.56,110,90,135,YANKO,VITON YANKO,Rubber
V85BR-90-140-120,V85BR-90-140-121,7527.49,110,90,140,YANKO,VITON YANKO,Rubber
V85BR-95-115-120,V85BR-95-115-121,2791.15,110,95,115,YANKO,VITON YANKO,Rubber
V85BR-95-120-120,V85BR-95-120-121,3544.13,110,95,120,YANKO,VITON YANKO,Rubber
V85BR-95-135-120,V85BR-95-135-121,5935.36,110,95,135,YANKO,VITON YANKO,Rubber
V85BR-95-145-120,V85BR-95-145-121,8113.39,110,95,145,YANKO,VITON YANKO,Rubber
V85BR-98-122-120,V85BR-98-122-121,3451.14,110,98,122,YANKO,VITON YANKO,Rubber
V85BR-100-120-120,V85BR-100-120-121,2911.36,110,100,120,YANKO,VITON YANKO,Rubber
V85BR-100-127-120,V85BR-100-127-121,4232.09,110,100,127,YANKO,VITON YANKO,Rubber
V85BR-100-132-120,V85BR-100-132-121,4760.53,110,100,132,YANKO,VITON YANKO,Rubber
V85BR-100-136-120,V85BR-100-136-121,5513.51,110,100,136,YANKO,VITON YANKO,Rubber
V85BR-100-150-120,V85BR-100-150-121,7902.47,110,100,150,YANKO,VITON YANKO,Rubber
V85BR-105-140-120,V85BR-105-140-121,5719.14,110,105,140,YANKO,VITON YANKO,Rubber
V85BR-105-135-120,V85BR-105-135-121,4610.09,110,105,135,YANKO,VITON YANKO,Rubber
V85BR-105-155-120,V85BR-105-155-121,8765.06,110,105,155,YANKO,VITON YANKO,Rubber
V85BR-110-130-120,V85BR-110-130-121,3194.1,110,110,130,YANKO,VITON YANKO,Rubber
V85BR-110-135-120,V85BR-110-135-121,4127.76,110,110,135,YANKO,VITON YANKO,Rubber
V85BR-110-140-120,V85BR-110-140-121,5220.94,110,110,140,YANKO,VITON YANKO,Rubber
V85BR-110-145-120,V85BR-110-145-121,5719.14,110,110,145,YANKO,VITON YANKO,Rubber
V85BR-110-150-150,V85BR-110-150-151,8751.46,110,110,150,YANKO,VITON YANKO,Rubber
V85BR-110-160-120,V85BR-110-160-121,9126.43,110,110,160,YANKO,VITON YANKO,Rubber
V85BR-115-165-120,V85BR-115-165-121,9422.78,110,115,165,YANKO,VITON YANKO,Rubber
V85BR-120-160-120,V85BR-120-160-121,7614.43,110,120,160,YANKO,VITON YANKO,Rubber
V85BR-120-140-120,V85BR-120-140-121,3489.7,110,120,140,YANKO,VITON YANKO,Rubber
V85BR-120-145-120,V85BR-120-145-121,4333.39,110,120,145,YANKO,VITON YANKO,Rubber
V85BR-120-152-120,V85BR-120-152-121,6056.32,110,120,152,YANKO,VITON YANKO,Rubber
V85BR-120-205-120,V85BR-120-205-121,17713.84,110,120,205,YANKO,VITON YANKO,Rubber
V85BR-125-175-120,V85BR-125-175-121,10060.85,110,125,175,YANKO,VITON YANKO,Rubber
V85BR-130-150-120,V85BR-130-150-121,3804.95,110,130,150,YANKO,VITON YANKO,Rubber
V85BR-130-155-120,V85BR-130-155-121,5018.33,110,130,155,YANKO,VITON YANKO,Rubber
V85BR-130-160-120,V85BR-130-160-121,6004.15,110,130,160,YANKO,VITON YANKO,Rubber
V85BR-130-170-120,V85BR-130-170-121,8154.22,110,130,170,YANKO,VITON YANKO,Rubber
V85BR-130-180-120,V85BR-130-180-121,10435.82,110,130,180,YANKO,VITON YANKO,Rubber
V85BR-135-185-120,V85BR-135-185-121,10732.18,110,135,185,YANKO,VITON YANKO,Rubber
V85BR-140-160-120,V85BR-140-160-121,3999.24,110,140,160,YANKO,VITON YANKO,Rubber
V85BR-140-180-120,V85BR-140-180-121,8661.49,110,140,180,YANKO,VITON YANKO,Rubber
V85BR-140-190-120,V85BR-140-190-121,11326.39,110,140,190,YANKO,VITON YANKO,Rubber
V85BR-145-185-120,V85BR-145-185-121,8486.1,110,145,185,YANKO,VITON YANKO,Rubber
V85BR-145-195-120,V85BR-145-195-121,11457.94,110,145,195,YANKO,VITON YANKO,Rubber
V85BR-145-166-120,V85BR-145-166-121,4390.85,110,145,166,YANKO,VITON YANKO,Rubber
V85BR-150-170-120,V85BR-150-170-121,4254.01,110,150,170,YANKO,VITON YANKO,Rubber
V85BR-150-190-120,V85BR-150-190-121,9353.99,110,150,190,YANKO,VITON YANKO,Rubber
V85BR-152-185-120,V85BR-152-185-121,7710.44,110,152,185,YANKO,VITON YANKO,Rubber
V85BR-152-180-120,V85BR-152-180-121,6426,110,152,180,YANKO,VITON YANKO,Rubber
V85BR-155-205-120,V85BR-155-205-121,12082.39,110,155,205,YANKO,VITON YANKO,Rubber
V85BR-160-180-120,V85BR-160-180-121,4576.82,110,160,180,YANKO,VITON YANKO,Rubber
V85BR-160-210-120,V85BR-160-210-121,12411.25,110,160,210,YANKO,VITON YANKO,Rubber
V85BR-160-220-120,V85BR-160-220-121,15298.42,110,160,220,YANKO,VITON YANKO,Rubber
V85BR-160-200-120,V85BR-160-200-121,9814.39,110,160,200,YANKO,VITON YANKO,Rubber
V85BR-165-191-120,V85BR-165-191-121,5812.13,110,165,191,YANKO,VITON YANKO,Rubber
V85BR-165-215-120,V85BR-165-215-121,12786.23,110,165,215,YANKO,VITON YANKO,Rubber
V85BR-170-190-120,V85BR-170-190-121,4817.99,110,170,190,YANKO,VITON YANKO,Rubber
V85BR-170-215-120,V85BR-170-215-121,11668.86,110,170,215,YANKO,VITON YANKO,Rubber
V85BR-175-205-120,V85BR-175-205-121,7907.76,110,175,205,YANKO,VITON YANKO,Rubber
V85BR-175-225-120,V85BR-175-225-121,13490.06,110,175,225,YANKO,VITON YANKO,Rubber
V85BR-180-200-120,V85BR-180-200-121,5059.15,110,180,200,YANKO,VITON YANKO,Rubber
V85BR-180-210-120,V85BR-180-210-121,8368.16,110,180,210,YANKO,VITON YANKO,Rubber
V85BR-180-230-120,V85BR-180-230-121,13996.58,110,180,230,YANKO,VITON YANKO,Rubber
V85BR-185-227-120,V85BR-185-227-121,11682.47,110,185,227,YANKO,VITON YANKO,Rubber
V85BR-185-235-120,V85BR-185-235-121,14339.05,110,185,235,YANKO,VITON YANKO,Rubber
V85BR-190-240-120,V85BR-190-240-121,14517.47,110,190,240,YANKO,VITON YANKO,Rubber
V85BR-193-245-120,V85BR-193-245-121,15668.1,110,193,245,YANKO,VITON YANKO,Rubber
V85BR-193-265-120,V85BR-193-265-121,20516.33,110,193,265,YANKO,VITON YANKO,Rubber
V85BR-195-227-120,V85BR-195-227-121,9217.15,110,195,227,YANKO,VITON YANKO,Rubber
V85BR-195-235-120,V85BR-195-235-121,11756.56,110,195,235,YANKO,VITON YANKO,Rubber
V85BR-205-240-120,V85BR-205-240-121,9888.48,110,205,240,YANKO,VITON YANKO,Rubber
V85BR-205-255-120,V85BR-205-255-121,14476.64,110,205,255,YANKO,VITON YANKO,Rubber
V85BR-210-255-120,V85BR-210-255-121,14092.6,110,210,255,YANKO,VITON YANKO,Rubber
V85BR-210-260-120,V85BR-210-260-121,15914.56,110,210,260,YANKO,VITON YANKO,Rubber
V85BR-214-246-120,V85BR-214-246-121,10047.24,110,214,246,YANKO,VITON YANKO,Rubber
V85BR-215-265-120,V85BR-215-265-121,16078.61,110,215,265,YANKO,VITON YANKO,Rubber
V85BR-215-280-120,V85BR-215-280-121,20044.58,110,215,280,YANKO,VITON YANKO,Rubber
V85BR-225-255-120,V85BR-225-255-121,9203.54,110,225,255,YANKO,VITON YANKO,Rubber
V85BR-225-275-120,V85BR-225-275-121,16763.54,110,225,275,YANKO,VITON YANKO,Rubber
V85BR-230-280-120,V85BR-230-280-121,17106.01,110,230,280,YANKO,VITON YANKO,Rubber
V85BR-235-275-120,V85BR-235-275-121,13402.37,110,235,275,YANKO,VITON YANKO,Rubber
V85BR-235-285-120,V85BR-235-285-121,17434.87,110,235,285,YANKO,VITON YANKO,Rubber
V85BR-240-290-120,V85BR-240-290-121,17776.58,110,240,290,YANKO,VITON YANKO,Rubber
V85BR-245-280-120,V85BR-245-280-121,11699.1,110,245,280,YANKO,VITON YANKO,Rubber
V85BR-245-295-120,V85BR-245-295-121,18105.44,110,245,295,YANKO,VITON YANKO,Rubber
V85BR-252-308-120,V85BR-252-308-121,20982.02,110,252,308,YANKO,VITON YANKO,Rubber
V85BR-255-290-120,V85BR-255-290-121,13175.57,110,255,290,YANKO,VITON YANKO,Rubber
V85BR-262-327-120,V85BR-262-327-121,25747.85,110,262,327,YANKO,VITON YANKO,Rubber
V85BR-262-336-120,V85BR-262-336-121,27308.99,110,262,336,YANKO,VITON YANKO,Rubber
V85BR-265-295-120,V85BR-265-295-121,11532.02,110,265,295,YANKO,VITON YANKO,Rubber
V85BR-265-305-120,V85BR-265-305-121,14462.28,110,265,305,YANKO,VITON YANKO,Rubber
V85BR-265-310-120,V85BR-265-310-121,16270.63,110,265,310,YANKO,VITON YANKO,Rubber
V85BR-275-315-120,V85BR-275-315-121,14927.98,110,275,315,YANKO,VITON YANKO,Rubber
V85BR-275-339-120,V85BR-275-339-121,26199.94,110,275,339,YANKO,VITON YANKO,Rubber
V85BR-282-327-120,V85BR-282-327-121,18516.71,110,282,327,YANKO,VITON YANKO,Rubber
V85BR-285-349-120,V85BR-285-349-121,27254.56,110,285,349,YANKO,VITON YANKO,Rubber
V85BR-292-327-120,V85BR-292-327-121,14024.56,110,292,327,YANKO,VITON YANKO,Rubber
V85BR-292-338-120,V85BR-292-338-121,19954.62,110,292,338,YANKO,VITON YANKO,Rubber
V85BR-295-359-120,V85BR-295-359-121,28267.6,110,295,359,YANKO,VITON YANKO,Rubber
V85BR-302-348-120,V85BR-302-348-121,20351.52,110,302,348,YANKO,VITON YANKO,Rubber
V85BR-305-369-120,V85BR-305-369-121,28966.14,110,305,369,YANKO,VITON YANKO,Rubber
V85BR-315-348-120,V85BR-315-348-121,14004.9,110,315,348,YANKO,VITON YANKO,Rubber
V85BR-315-360-120,V85BR-315-360-121,20707.6,110,315,360,YANKO,VITON YANKO,Rubber
V85BR-315-379-120,V85BR-315-379-121,30020.76,110,315,379,YANKO,VITON YANKO,Rubber
V85BR-325-389-120,V85BR-325-389-121,30705.7,110,325,389,YANKO,VITON YANKO,Rubber
V85BR-329-360-120,V85BR-329-360-121,15317.32,110,329,360,YANKO,VITON YANKO,Rubber
V85BR-335-399-120,V85BR-335-399-121,32130,110,335,399,YANKO,VITON YANKO,Rubber
V85BR-342-371-120,V85BR-342-371-121,13982.98,110,342,371,YANKO,VITON YANKO,Rubber
V85BR-342-390-120,V85BR-342-390-121,24871.64,110,342,390,YANKO,VITON YANKO,Rubber
V85BR-345-411-120,V85BR-345-411-121,34762.39,110,345,411,YANKO,VITON YANKO,Rubber
V85BR-355-425-120,V85BR-355-425-121,38772.22,110,355,425,YANKO,VITON YANKO,Rubber
V85BR-368-430-120,V85BR-368-430-121,31130.57,110,368,430,YANKO,VITON YANKO,Rubber
V85BR-368-445-120,V85BR-368-445-121,39032.28,110,368,445,YANKO,VITON YANKO,Rubber
V85BR-392-455-120,V85BR-392-455-121,37197.47,110,392,455,YANKO,VITON YANKO,Rubber
V85BR-405-470-120,V85BR-405-470-121,38512.15,110,405,470,YANKO,VITON YANKO,Rubber
V85BR-420-456-120,V85BR-420-456-121,20622.92,110,420,456,YANKO,VITON YANKO,Rubber
V85BR-420-495-120,V85BR-420-495-121,47852.53,110,420,495,YANKO,VITON YANKO,Rubber
V85BR-440-490-120,V85BR-440-490-121,29527.85,110,440,490,YANKO,VITON YANKO,Rubber
V85BR-440-520-120,V85BR-440-520-121,51605.32,110,440,520,YANKO,VITON YANKO,Rubber
V85BR-460-510-120,V85BR-460-510-121,30801.71,110,460,510,YANKO,VITON YANKO,Rubber
V85BR-460-540-120,V85BR-460-540-121,53385.7,110,460,540,YANKO,VITON YANKO,Rubber
V85BR-480-560-120,V85BR-480-560-121,55686.2,110,480,560,YANKO,VITON YANKO,Rubber
V85BR-480-530-120,V85BR-480-530-121,32083.13,110,480,530,YANKO,VITON YANKO,Rubber
V85BR-490-550-120,V85BR-490-550-121,39443.54,110,490,550,YANKO,VITON YANKO,Rubber
V85BR-490-580-120,V85BR-490-580-121,63972.72,110,490,580,YANKO,VITON YANKO,Rubber
V85BR-520-609-120,V85BR-520-609-121,66875.76,110,520,609,YANKO,VITON YANKO,Rubber
V85BR-540-629-120,V85BR-540-629-121,67547.09,110,540,629,YANKO,VITON YANKO,Rubber
V85BR-560-610-120,V85BR-560-610-121,37375.13,110,560,610,YANKO,VITON YANKO,Rubber
V85BR-560-645-120,V85BR-560-645-121,69039.43,110,560,645,YANKO,VITON YANKO,Rubber
TEF/BR540/615,12345,9999,110,560,645,YANKO,VITON YANKO,Rubber
CLAVE123,3000015502020230,7777,150,202,238,TRYGONAL,ECORUBBER 3,Rubber
